   0   1.15835  0.8000
   0  -0.33886  0.8000
   0  -0.41739  0.8000
   0  -1.43434  0.8000
   0  -0.35948  0.8000
   0  -1.04852  0.8000
   0   0.14604  0.8000
   0  -0.00013  0.8000
   0   0.26924  0.8000
   0   0.84172  0.8000
   0   1.81776  0.8000
   0  -0.27609  0.8000
   0   0.39360  0.8000
   0  -0.13875  0.8000
   0   0.08960  0.8000
   0  -1.04701  0.8000
   0  -0.37600  0.8000
   0  -0.23563  0.8000
   0   0.15990  0.8000
   0  -0.02291  0.8000
   0  -0.03581  0.8000
   0  -0.56362  0.8000
   0  -0.44500  0.8000
   0   1.91011  0.8000
   0   0.75483  0.8000
   0   0.18697  0.8000
   0  -0.42308  0.8000
   0  -1.14607  0.8000
   0   0.20443  0.8000
   0   0.07993  0.8000
   1 124.18160  0.8000
   0  -0.50061  0.8000
   0  -0.59566  0.8000
   0   1.97175  0.8000
   0   0.69656  0.8000
   0  -0.05468  0.8000
   0   0.64257  0.8000
   0   0.91320  0.8000
   0  -0.45579  0.8000
   0  -1.07395  0.8000
   0   0.23104  0.8000
   0   0.02111  0.8000
   0  -0.27405  0.8000
   0   1.43451  0.8000
   0   0.85971  0.8000
   0  -0.26409  0.8000
   0  -1.05760  0.8000
   0   0.34622  0.8000
   0  -1.47273  0.8000
   0   0.65878  0.8000
   0   0.51876  0.8000
   0   0.74855  0.8000
   0   0.55885  0.8000
   0   0.50369  0.8000
   0  -1.30213  0.8000
   0  -0.45786  0.8000
   0   0.16536  0.8000
   0   0.18366  0.8000
   0  -0.48777  0.8000
   0  -0.22671  0.8000
   0  -0.03417  0.8000
   0  -0.98352  0.8000
   0   1.24070  0.8000
   0  -1.06364  0.8000
   0   0.01835  0.8000
   0  -0.28193  0.8000
   0   0.08555  0.8000
   0  -1.23510  0.8000
   0  -0.82498  0.8000
   0  -0.80036  0.8000
   0  -1.66189  0.8000
   0   0.21143  0.8000
   0  -0.62071  0.8000
   0  -0.61156  0.8000
   0  -0.54253  0.8000
   0   0.49191  0.8000
   0   0.15674  0.8000
   0  -0.11741  0.8000
   0   0.56218  0.8000
   0   1.17617  0.8000
   0  -0.03072  0.8000
   0  -0.60628  0.8000
   0  -0.72886  0.8000
   0  -0.66420  0.8000
   0  -0.31966  0.8000
   0  -0.25090  0.8000
   0  -0.93657  0.8000
   0   0.65854  0.8000
   0   1.42433  0.8000
   0  -0.18014  0.8000
   0  -0.94222  0.8000
   0  -0.05633  0.8000
   0  -0.04892  0.8000
   0  -0.20102  0.8000
   0   0.73434  0.8000
   0  -0.35033  0.8000
   0   0.03961  0.8000
   0   0.68381  0.8000
   0  -0.33040  0.8000
   0   0.67678  0.8000
   0  -0.39710  0.8000
   0   0.37200  0.8000
   0   1.44052  0.8000
   0   1.30990  0.8000
   0  -0.22376  0.8000
   0   0.71899  0.8000
   0  -0.83825  0.8000
   0  -0.46277  0.8000
   0   0.10758  0.8000
   0   1.00768  0.8000
   0  -0.50739  0.8000
   0   0.35089  0.8000
   0   0.11563  0.8000
   0  -0.46684  0.8000
   0  -0.14973  0.8000
   0   0.82335  0.8000
   0   0.62479  0.8000
   0   0.25750  0.8000
   0   0.00629  0.8000
   0  -0.49359  0.8000
   0  -0.47063  0.8000
   0   1.07974  0.8000
   1  36.12665  0.8000
   0  -1.03949  0.8000
   0   0.24895  0.8000
   0   2.03041  0.8000
   1  44.05245  0.8000
   0   0.01838  0.8000
   1  37.01917  0.8000
   0   0.12241  0.8000
   0   2.15792  0.8000
   1  49.38090  0.8000
   1  51.56190  0.8000
   0   0.88083  0.8000
   1  53.72167  0.8000
   0   0.91352  0.8000
   0  -0.17932  0.8000
   0  -1.28713  0.8000
   0   0.28599  0.8000
   0  -1.20904  0.8000
   0  -0.60776  0.8000
   0   0.81329  0.8000
   0   0.00270  0.8000
   0   0.11467  0.8000
   0   1.33441  0.8000
   1  49.98218  0.8000
   0   0.10745  0.8000
   0  -0.39859  0.8000
   0  -1.15288  0.8000
   0  -0.15695  0.8000
   0  -0.47701  0.8000
   0   1.25763  0.8000
   0  -0.41857  0.8000
   0  -0.06687  0.8000
   0  -0.13643  0.8000
   0   0.06952  0.8000
   1  47.52584  0.8000
   0   0.15041  0.8000
   0  -0.62388  0.8000
   0  -0.25068  0.8000
   0  -0.45899  0.8000
   0   0.17876  0.8000
   0   0.67238  0.8000
   0   0.36247  0.8000
   0  -0.15626  0.8000
   0   0.12149  0.8000
   0  -0.39214  0.8000
   0  -0.43036  0.8000
   0  -1.42286  0.8000
   0   1.54560  0.8000
   0   0.55865  0.8000
   0   0.08135  0.8000
   0  -0.54028  0.8000
   0   0.20126  0.8000
   0   2.42542  0.8000
   0   1.09575  0.8000
   0  -0.21354  0.8000
   0  -1.19618  0.8000
   0  -0.39595  0.8000
   0  -0.75915  0.8000
   0   0.40098  0.8000
   0   0.37398  0.8000
   0  -0.36708  0.8000
   0  -0.60907  0.8000
   0   0.10226  0.8000
   0  -0.53925  0.8000
   0   0.11857  0.8000
   0   0.78370  0.8000
   0   0.36023  0.8000
   0  -0.83940  0.8000
   1  64.38329  0.8000
   0   0.63977  0.8000
   0   0.84050  0.8000
   0   0.32163  0.8000
   1  42.15485  0.8000
   0   0.19672  0.8000
   0  -0.26444  0.8000
   1 175.50143  0.8000
   0   0.77796  0.8000
   0   0.20449  0.8000
   1  40.78135  0.8000
   0   2.20773  0.8000
   1  62.87401  0.8000
   0  -1.55855  0.8000
   1  45.11969  0.8000
   1 113.26710  0.8000
   0  -0.43579  0.8000
   1 176.20525  0.8000
   1  32.33792  0.8000
   1  51.67201  0.8000
   1  74.94875  0.8000
   1  42.23325  0.8000
   0  -0.11254  0.8000
   0  -0.58909  0.8000
   1  65.34246  0.8000
   1  97.19365  0.8000
   1 195.75716  0.8000
   0   0.11816  0.8000
   1  70.36153  0.8000
   1  36.55907  0.8000
   0   0.11175  0.8000
   0  -0.35288  0.8000
   0  -0.57095  0.8000
   0  -0.27857  0.8000
   0   0.82173  0.8000
   0   0.33158  0.8000
   0   0.16721  0.8000
   1 142.46245  0.8000
   0  -0.02909  0.8000
   0   1.07248  0.8000
   0  -0.59622  0.8000
   1  50.38618  0.8000
   0   0.37053  0.8000
   0  -0.46113  0.8000
   0  -0.08587  0.8000
   0  -0.16321  0.8000
   1  65.06957  0.8000
   0   1.64880  0.8000
   0   1.30812  0.8000
   0   1.26757  0.8000
   0  -0.18562  0.8000
   0   0.62157  0.8000
   0  -0.43996  0.8000
   0  -0.76093  0.8000
   0  -0.32505  0.8000
   0   1.14730  0.8000
   0   0.95096  0.8000
   0   1.19742  0.8000
   0   1.42461  0.8000
   0  -0.80482  0.8000
   0  -0.78288  0.8000
   0   0.69233  0.8000
   0   0.39393  0.8000
   0   0.95638  0.8000
   0   1.70305  0.8000
   0  -0.40762  0.8000
   1  30.76805  0.8000
   0  -0.47702  0.8000
   0   0.45574  0.8000
   0   1.60819  0.8000
   0   0.05595  0.8000
   0   0.34933  0.8000
   0   0.59942  0.8000
   0   1.30808  0.8000
   0   1.08157  0.8000
   0  -1.83826  0.8000
   0  -0.32553  0.8000
   0  -0.00631  0.8000
   0   0.42530  0.8000
   0  -1.37305  0.8000
   0   0.69435  0.8000
   0  -0.15137  0.8000
   0  -0.45115  0.8000
   0   2.35548  0.8000
   0   0.83992  0.8000
   0   0.29805  0.8000
   0  -0.20301  0.8000
   0  -0.72082  0.8000
   0   0.00189  0.8000
   0  -0.07254  0.8000
   0   0.22992  0.8000
   0  -0.46608  0.8000
   0   0.21836  0.8000
   1  49.84010  0.8000
   0   1.24240  0.8000
   0  -0.29479  0.8000
   0   0.08034  0.8000
   0   1.26381  0.8000
   0  -0.48196  0.8000
   0   0.13626  0.8000
   1  33.73901  0.8000
   0  -1.03153  0.8000
   0  -0.38235  0.8000
   0   0.35772  0.8000
   0   0.06623  0.8000
   0  -0.11837  0.8000
   0   0.85379  0.8000
   0   0.50928  0.8000
   0   0.02781  0.8000
   0  -1.16090  0.8000
   0   0.31417  0.8000
   0  -1.05584  0.8000
   0  -0.05577  0.8000
   0  -0.90211  0.8000
   0   0.40198  0.8000
   0  -0.25676  0.8000
   0   0.09671  0.8000
   0   1.02112  0.8000
   0  -0.82337  0.8000
   0   1.21928  0.8000
   0  -0.65056  0.8000
   0   0.76679  0.8000
   0   1.17099  0.8000
   0   1.31481  0.8000
   0   1.79587  0.8000
   0   0.50900  0.8000
   1 189.81012  0.8000
   0  -0.55821  0.8000
   0   1.11043  0.8000
   1  59.82203  0.8000
   0   0.89469  0.8000
   0  -0.26013  0.8000
   1 247.98950  0.8000
   1  79.97453  0.8000
   0  -0.97191  0.8000
   1 101.45215  0.8000
   1 178.47629  0.8000
   1 115.50172  0.8000
   0  -0.37492  0.8000
   1  48.35660  0.8000
   1 189.34960  0.8000
   0  -0.09645  0.8000
   1 154.86851  0.8000
   1 234.07639  0.8000
   0   1.17266  0.8000
   0   1.16778  0.8000
   0  -0.59933  0.8000
   1 126.86065  0.8000
   1  51.30103  0.8000
   0  -0.38006  0.8000
   0   0.94676  0.8000
   1 202.08786  0.8000
   1  75.00793  0.8000
   1 204.84354  0.8000
   0   0.16753  0.8000
   0  -0.96554  0.8000
   0  -0.49789  0.8000
   0  -0.28042  0.8000
   0  -0.39009  0.8000
   1  83.87065  0.8000
   0  -1.16912  0.8000
   0   0.34073  0.8000
   0   1.66138  0.8000
   0   0.40591  0.8000
   1 175.72105  0.8000
   0  -0.39434  0.8000
   1 211.77164  0.8000
   0   0.60179  0.8000
   1 165.93869  0.8000
   0  -0.45106  0.8000
   0  -0.26627  0.8000
   0   0.37282  0.8000
   0  -0.24065  0.8000
   0   0.04328  0.8000
   0   0.98397  0.8000
   0   2.49840  0.8000
   0  -0.89787  0.8000
   0   0.50388  0.8000
   0   0.36166  0.8000
   0  -0.40337  0.8000
   0  -0.85714  0.8000
   0  -0.92090  0.8000
   0   1.19466  0.8000
   0  -1.23485  0.8000
   0   0.69355  0.8000
   0  -0.01969  0.8000
   1  32.54636  0.8000
   0  -1.22441  0.8000
   0   0.37137  0.8000
   0  -0.00767  0.8000
   0  -0.12593  0.8000
   0   0.64932  0.8000
   0   0.55986  0.8000
   0   0.45303  0.8000
   0  -1.47032  0.8000
   0  -0.36567  0.8000
   0  -1.54862  0.8000
   0  -0.09223  0.8000
   0   0.02972  0.8000
   0  -0.64394  0.8000
   0   0.04431  0.8000
   0  -0.25720  0.8000
   0   0.34921  0.8000
   0   0.34830  0.8000
   0   1.29414  0.8000
   0  -0.47638  0.8000
   0  -0.09947  0.8000
   0  -0.40696  0.8000
   0   0.08384  0.8000
   0  -0.00284  0.8000
   0  -0.28427  0.8000
   0   1.62186  0.8000
   0   1.30425  0.8000
   0   0.91707  0.8000
   0   0.99065  0.8000
   1  52.74644  0.8000
   0   0.49494  0.8000
   0   0.00531  0.8000
   0   0.76025  0.8000
   0   1.07517  0.8000
   0  -0.82638  0.8000
   0   0.05465  0.8000
   0   0.61854  0.8000
   0   0.94276  0.8000
   0   0.19915  0.8000
   0  -0.00679  0.8000
   0  -1.27193  0.8000
   0   0.52110  0.8000
   0   0.91768  0.8000
   0  -0.20096  0.8000
   0   1.65485  0.8000
   0  -0.47630  0.8000
   0  -1.19530  0.8000
   0   0.66604  0.8000
   0  -0.27954  0.8000
   0  -0.39398  0.8000
   0  -0.03087  0.8000
   0  -0.12379  0.8000
   0   0.26484  0.8000
   1  33.50059  0.8000
   0   0.09688  0.8000
   0  -0.00462  0.8000
   0  -0.69691  0.8000
   0   0.14066  0.8000
   0  -0.47390  0.8000
   0   0.41679  0.8000
   0  -0.80127  0.8000
   0   1.62915  0.8000
   0   0.51262  0.8000
   0  -0.16336  0.8000
   0   0.22631  0.8000
   0  -0.93081  0.8000
   0   0.79627  0.8000
   0  -1.04651  0.8000
   0   0.73636  0.8000
   0  -0.43725  0.8000
   0   0.72114  0.8000
   0   1.12973  0.8000
   0  -0.55831  0.8000
   0   0.85944  0.8000
   0   0.24488  0.8000
   0  -0.38027  0.8000
   0  -0.04209  0.8000
   0  -0.84678  0.8000
   0  -0.76898  0.8000
   0  -0.29490  0.8000
   1  41.27622  0.8000
   0   0.59935  0.8000
   0  -0.54325  0.8000
   0  -0.97561  0.8000
   0  -0.91401  0.8000
   0  -1.06669  0.8000
   0  -0.53417  0.8000
   0   0.27120  0.8000
   0  -1.22534  0.8000
   0   0.60102  0.8000
   0  -0.60339  0.8000
   0  -0.40831  0.8000
   0   1.34702  0.8000
   0  -0.48074  0.8000
   0   0.00933  0.8000
   0  -0.20660  0.8000
   0  -0.31538  0.8000
   0   0.39085  0.8000
   0  -0.55679  0.8000
   0  -1.17947  0.8000
   0  -0.22670  0.8000
   0  -1.12493  0.8000
   0   0.68626  0.8000
   0  -1.36446  0.8000
   0  -0.31408  0.8000
   0  -0.15350  0.8000
   0   1.49411  0.8000
   0   0.03030  0.8000
   0  -0.58169  0.8000
   0   0.95718  0.8000
   0  -0.68315  0.8000
   0  -0.20689  0.8000
   0   0.88052  0.8000
   0   0.48852  0.8000
   0   0.96436  0.8000
   0   0.22848  0.8000
   0  -0.26692  0.8000
   0   0.31951  0.8000
   0  -1.01764  0.8000
   0   0.54929  0.8000
   0   0.18572  0.8000
   0   0.51884  0.8000
   0   0.45529  0.8000
   0  -0.25678  0.8000
   0  -0.37297  0.8000
   0  -2.05250  0.8000
   0   1.27719  0.8000
   0  -0.11630  0.8000
   0  -0.61860  0.8000
   0  -0.05245  0.8000
   0  -0.31341  0.8000
   0  -2.06171  0.8000
   0   1.27090  0.8000
   0  -1.10187  0.8000
   0  -0.93782  0.8000
   0   1.29221  0.8000
   0  -0.30935  0.8000
   0  -0.58198  0.8000
   0  -0.01844  0.8000
   0   1.28164  0.8000
   0  -0.04231  0.8000
   0  -1.42978  0.8000
   0  -0.87546  0.8000
   0  -0.57610  0.8000
   0  -0.25526  0.8000
   0  -0.69827  0.8000
   0   0.04059  0.8000
   0   0.93797  0.8000
   0   0.21460  0.8000
   0  -0.12340  0.8000
   0  -0.55790  0.8000
   0  -0.39276  0.8000
   0  -1.06368  0.8000
   0  -1.19823  0.8000
   0  -0.54683  0.8000
   0  -0.01169  0.8000
   0   0.13631  0.8000
   0  -1.38907  0.8000
   0   1.31629  0.8000
   0  -0.96589  0.8000
   0   0.15270  0.8000
   0   0.99223  0.8000
   0   0.01413  0.8000
   0  -1.11094  0.8000
   0   0.07313  0.8000
   0  -0.99741  0.8000
   0  -0.70122  0.8000
   0  -0.05614  0.8000
   0  -0.03713  0.8000
   0  -0.69867  0.8000
   0  -0.21250  0.8000
   0  -0.16986  0.8000
   0   0.29495  0.8000
   0   0.47695  0.8000
   0   1.85467  0.8000
   0  -0.04499  0.8000
   0   0.22425  0.8000
   0   0.13736  0.8000
   0   0.91057  0.8000
   0   0.71170  0.8000
   0  -0.71518  0.8000
   0   1.67050  0.8000
   0  -0.04993  0.8000
   0  -0.58562  0.8000
   0  -1.24583  0.8000
   1  38.44399  0.8000
   0  -0.46328  0.8000
   0  -0.19524  0.8000
   0   0.30180  0.8000
   0   0.09943  0.8000
   0   0.64247  0.8000
   0  -1.70954  0.8000
   0   0.53716  0.8000
   0  -0.09009  0.8000
   0   0.61780  0.8000
   0   0.95975  0.8000
   0  -0.09774  0.8000
   0   0.01903  0.8000
   0  -1.18786  0.8000
   0   0.09867  0.8000
   0   1.76237  0.8000
   0   0.12247  0.8000
   0  -0.47277  0.8000
   0   1.12008  0.8000
   0  -0.26370  0.8000
   0  -0.28844  0.8000
   0  -0.85357  0.8000
   0  -0.44864  0.8000
   0  -2.23546  0.8000
   0  -1.02354  0.8000
   0   0.18424  0.8000
   0  -0.57718  0.8000
   1  54.12284  0.8000
   0   0.11142  0.8000
   0  -0.50441  0.8000
   0   1.23407  0.8000
   0  -1.16431  0.8000
   0  -1.57825  0.8000
   0   1.41862  0.8000
   1  40.91477  0.8000
   0  -0.94527  0.8000
   0  -0.23655  0.8000
   0   0.68581  0.8000
   0  -1.25995  0.8000
   0  -0.97331  0.8000
   0   0.43754  0.8000
   0  -0.90137  0.8000
   0   0.05462  0.8000
   0  -0.47839  0.8000
   0  -0.77236  0.8000
   0   0.05770  0.8000
   0   0.77916  0.8000
   0  -0.38914  0.8000
   0  -0.54111  0.8000
   0   0.25721  0.8000
   0  -0.00893  0.8000
   0  -0.96738  0.8000
   0   0.95566  0.8000
   0   0.77086  0.8000
   0  -2.16873  0.8000
   0  -0.21051  0.8000
   0   1.06849  0.8000
   0  -0.45435  0.8000
   0  -0.26916  0.8000
   0  -0.04641  0.8000
   0   1.57609  0.8000
   0  -0.37943  0.8000
   0  -0.01933  0.8000
   0   0.98372  0.8000
   0  -0.36449  0.8000
   0   0.41184  0.8000
   0  -0.38991  0.8000
   0  -0.05473  0.8000
   0  -0.26284  0.8000
   0   0.86869  0.8000
   0   0.00844  0.8000
   0   0.61170  0.8000
   0   1.26303  0.8000
   0   0.02673  0.8000
   0   0.09712  0.8000
   0   1.92214  0.8000
   0   0.97723  0.8000
   0   0.01008  0.8000
   0  -0.41385  0.8000
   0  -0.01092  0.8000
   0  -0.09538  0.8000
   0  -0.11949  0.8000
   0  -0.92829  0.8000
   0   0.31730  0.8000
   0  -0.20164  0.8000
   0   0.60366  0.8000
   0  -0.44965  0.8000
   0  -0.73109  0.8000
   0  -0.86589  0.8000
   0  -0.31181  0.8000
   0  -0.16447  0.8000
   0  -0.06504  0.8000
   0   0.48857  0.8000
   0  -0.40958  0.8000
   0   1.02660  0.8000
   0  -0.26926  0.8000
   0  -0.17528  0.8000
   0  -0.26570  0.8000
   0  -1.62992  0.8000
   1  38.52935  0.8000
   0  -0.16518  0.8000
   0  -0.23658  0.8000
   0  -0.18213  0.8000
   0  -0.62853  0.8000
   0   1.22988  0.8000
   0   0.80330  0.8000
   0   1.17479  0.8000
   0  -0.66918  0.8000
   0   0.46563  0.8000
   0   0.15730  0.8000
   0  -0.42126  0.8000
   0   0.92811  0.8000
   0  -1.01922  0.8000
   0  -0.50535  0.8000
   0   0.91029  0.8000
   0   0.46495  0.8000
   0  -1.00085  0.8000
   0  -0.49307  0.8000
   0  -0.48506  0.8000
   0   0.22613  0.8000
   0  -0.22678  0.8000
   1 103.11359  0.8000
   0   0.42967  0.8000
   0  -0.19230  0.8000
   0  -0.49990  0.8000
   0  -0.28212  0.8000
   0   0.38604  0.8000
   0   0.20599  0.8000
   0  -0.29685  0.8000
   1 122.04523  0.8000
   1 160.24034  0.8000
   0  -0.04403  0.8000
   0  -0.10840  0.8000
   0  -1.07209  0.8000
   0  -0.55016  0.8000
   1  80.81135  0.8000
   1 104.28835  0.8000
   1 127.08133  0.8000
   0  -0.38860  0.8000
   0  -0.24154  0.8000
   0   0.05236  0.8000
   0  -0.22386  0.8000
   0   0.43043  0.8000
   0  -0.85865  0.8000
   0   1.20740  0.8000
   0  -0.08701  0.8000
   1  61.46322  0.8000
   0  -0.04688  0.8000
   1  67.62749  0.8000
   0   0.59574  0.8000
   1  65.64284  0.8000
   0  -0.27669  0.8000
   0   1.20383  0.8000
   1  64.63471  0.8000
   0  -0.81109  0.8000
   0  -0.29263  0.8000
   0   0.42173  0.8000
   0   1.35563  0.8000
   0   0.48442  0.8000
   1 101.30458  0.8000
   0  -0.03411  0.8000
   1  72.96836  0.8000
   1  74.23474  0.8000
   1  92.19037  0.8000
   1  81.62496  0.8000
   0  -0.04673  0.8000
   0  -0.27578  0.8000
   0  -0.98078  0.8000
   0   0.34063  0.8000
   0  -0.75274  0.8000
   0  -0.60411  0.8000
   0  -1.52690  0.8000
   0  -0.98564  0.8000
   0   1.03247  0.8000
   0  -0.47835  0.8000
   0  -0.83893  0.8000
   0  -0.78397  0.8000
   0  -0.35381  0.8000
   0  -1.09042  0.8000
   0  -0.63556  0.8000
   0  -0.53103  0.8000
   0  -0.10185  0.8000
   0   0.42341  0.8000
   0  -0.07805  0.8000
   0  -0.58279  0.8000
   0  -1.66248  0.8000
   0   0.58348  0.8000
   0   0.01921  0.8000
   0  -0.39051  0.8000
   0   0.75673  0.8000
   0  -0.22081  0.8000
   0  -0.25938  0.8000
   0  -0.36594  0.8000
   0   0.12136  0.8000
   0   0.46978  0.8000
   0   1.40578  0.8000
   0   0.00683  0.8000
   0  -0.56015  0.8000
   0   0.92278  0.8000
   0  -0.23964  0.8000
   0   1.15576  0.8000
   0  -0.14547  0.8000
   0  -0.43662  0.8000
   0  -0.13143  0.8000
   0  -0.73383  0.8000
   0  -0.50784  0.8000
   0  -1.37930  0.8000
   0  -0.45927  0.8000
   0  -0.37550  0.8000
   0  -1.07422  0.8000
   0  -0.21237  0.8000
   0  -0.76508  0.8000
   0  -0.59712  0.8000
   0   0.38383  0.8000
   0   0.23677  0.8000
   0  -1.32184  0.8000
   0   1.81505  0.8000
   0   0.74412  0.8000
   0  -0.01551  0.8000
   0   0.20622  0.8000
   0  -0.16081  0.8000
   0   0.64720  0.8000
   0   0.72451  0.8000
   0  -0.17330  0.8000
   0  -0.44432  0.8000
   0  -0.31477  0.8000
   0  -0.74551  0.8000
   0   0.12640  0.8000
   0  -0.28699  0.8000
   0  -0.40739  0.8000
   0   1.21037  0.8000
   0  -0.82434  0.8000
   0   0.42386  0.8000
   0  -0.51379  0.8000
   0  -0.63760  0.8000
   0  -0.61485  0.8000
   0   0.07699  0.8000
   0   0.55921  0.8000
   0   0.30543  0.8000
   0  -0.97502  0.8000
   0  -0.54704  0.8000
   0  -0.02978  0.8000
   0   0.39145  0.8000
   0  -0.89976  0.8000
   0  -0.40695  0.8000
   0  -0.52695  0.8000
   0   1.55213  0.8000
   0  -0.57816  0.8000
   0   0.24609  0.8000
   0  -0.47451  0.8000
   0   0.09515  0.8000
   0  -0.75588  0.8000
   0   0.28651  0.8000
   0   0.21248  0.8000
   0  -0.67483  0.8000
   0  -0.03296  0.8000
   0   0.68333  0.8000
   0  -1.39547  0.8000
   0  -0.09252  0.8000
   0   0.35584  0.8000
   0   0.42261  0.8000
   1  34.77196  0.8000
   0   0.09334  0.8000
   0  -0.15032  0.8000
   0  -0.64241  0.8000
   0  -0.56845  0.8000
   0   0.29008  0.8000
   0   1.29218  0.8000
   0  -0.02582  0.8000
   0   0.18245  0.8000
   0   1.26021  0.8000
   1  38.21959  0.8000
   0  -0.14771  0.8000
   0  -0.69829  0.8000
   0  -0.03587  0.8000
   0   1.25281  0.8000
   0  -0.57684  0.8000
   0  -1.20149  0.8000
   0   1.32399  0.8000
   1  36.25379  0.8000
   0  -0.92020  0.8000
   0   0.15583  0.8000
   0  -0.18702  0.8000
   0  -0.65853  0.8000
   0  -0.38774  0.8000
   0   0.73118  0.8000
   0   0.88727  0.8000
   0   0.33560  0.8000
   0   0.21036  0.8000
   0   0.18528  0.8000
   0   1.25361  0.8000
   0  -0.26332  0.8000
   0   0.34334  0.8000
   0  -0.13583  0.8000
   0  -0.35906  0.8000
   0  -0.95640  0.8000
   0  -0.37134  0.8000
   0   0.00167  0.8000
   0  -0.99932  0.8000
   0   0.94664  0.8000
   0  -1.04901  0.8000
   0  -0.13794  0.8000
   0   0.54035  0.8000
   0  -0.21919  0.8000
   0   1.43681  0.8000
   0   0.58645  0.8000
   0  -0.21417  0.8000
   0  -0.31685  0.8000
   0   0.55489  0.8000
   1  31.62148  0.8000
   0  -0.32781  0.8000
   0   0.02676  0.8000
   0  -0.99117  0.8000
   0   0.53636  0.8000
   0  -2.22709  0.8000
   0  -0.73634  0.8000
   0  -1.24995  0.8000
   0  -1.11508  0.8000
   0   0.04799  0.8000
   0  -1.62903  0.8000
   0   1.24192  0.8000
   0   0.14289  0.8000
   1  40.15611  0.8000
   0   0.39536  0.8000
   0   0.26490  0.8000
   0   0.76156  0.8000
   0  -1.40137  0.8000
   0   0.29089  0.8000
   0  -1.16428  0.8000
   0  -0.63602  0.8000
   0  -0.39068  0.8000
   0  -0.36599  0.8000
   0   0.27254  0.8000
   0   1.23083  0.8000
   0   0.35238  0.8000
   0   0.05932  0.8000
   0  -0.20447  0.8000
   0   0.15792  0.8000
   1  36.61758  0.8000
   0   0.46421  0.8000
   0   0.05719  0.8000
   0  -1.33678  0.8000
   0   1.57971  0.8000
   0   0.77724  0.8000
   0   0.02211  0.8000
   0   1.67146  0.8000
   0  -0.38943  0.8000
   0  -0.20266  0.8000
   0   0.57512  0.8000
